Strain name,Amikacin,Tobramycin,Gentamicin,Imipenem,Meropenem,Doripenem,Ciprofloxacin,Levofloxacin,Piperacillin/ tazobactam,Ticarcillin/clavulanic acid,Cefotaxime,Ceftriaxone,Ceftazidime,Cefepime,Trimethoprim/ sulfamethoxazole,Ampicillin/ sulbactam,Colistin,Polymyxin B,Tetracycline,Minocycline,Piperacillin
Acinetobacterbaumanniistrainmrsn7597,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7598,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,Susceptible,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7600,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Intermediate,Susceptible,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7604,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7607,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7610,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7611,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7612,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7617,Intermediate,Susceptible,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7618,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7619,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7626,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7628,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7631,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7636,Intermediate,Susceptible,Resistant,Resistant,Resistant,NA,Resistant,Intermediate,NA,NA,Intermediate,Intermediate,Susceptible,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7637,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,Susceptible,NA,Strain could not be classified,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7639,Intermediate,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7640,Intermediate,Intermediate,Intermediate,Resistant,Resistant,NA,Resistant,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7642,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7643,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7644,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7646,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7647,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7648,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7649,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7653,Intermediate,Intermediate,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7654,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7655,Susceptible,Susceptible,Susceptible,Susceptible,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7657,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Susceptible,Intermediate,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7658,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7659,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Susceptible,NA,Strain could not be classified,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7662,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7667,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7668,Susceptible,Susceptible,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,Intermediate,Resistant,Resistant,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7669,Intermediate,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7670,Intermediate,Intermediate,Resistant,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7671,Intermediate,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7672,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Susceptible,NA,Strain could not be classified,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7673,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7674,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7675,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7676,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7677,Intermediate,Susceptible,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Susceptible,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7678,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7679,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7683,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7684,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7686,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7689,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7693,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7694,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7695,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7697,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7698,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7699,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7701,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7703,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7706,Intermediate,Susceptible,Susceptible,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Resistant,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7709,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7710,Intermediate,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7711,Intermediate,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7712,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7713,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7714,Intermediate,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7716,Susceptible,Intermediate,Intermediate,Resistant,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7717,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7720,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Susceptible,Susceptible,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7722,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7723,Intermediate,Intermediate,Intermediate,Susceptible,Susceptible,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7724,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7726,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7730,Intermediate,Resistant,Intermediate,Resistant,Resistant,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7731,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Intermediate,Susceptible,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7740,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7745,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Susceptible,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7748,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7749,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7752,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7753,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7756,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7759,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7760,Susceptible,Susceptible,Intermediate,Susceptible,NA,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7761,Intermediate,Intermediate,Intermediate,Susceptible,NA,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7767,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7768,Susceptible,Susceptible,Intermediate,Susceptible,NA,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7769,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7777,Susceptible,Susceptible,Intermediate,Resistant,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7779,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7780,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7782,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7787,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7791,Intermediate,Intermediate,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7792,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7794,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7797,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7798,Susceptible,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7799,Susceptible,Intermediate,Intermediate,Intermediate,NA,NA,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7805,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7806,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7807,Intermediate,Intermediate,Intermediate,Susceptible,NA,Susceptible,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7811,Intermediate,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7814,Susceptible,Intermediate,Intermediate,Susceptible,NA,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7816,Susceptible,Susceptible,Intermediate,Susceptible,NA,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7817,Susceptible,Susceptible,Intermediate,Susceptible,Susceptible,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Susceptible,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7818,Intermediate,Intermediate,Intermediate,Susceptible,Susceptible,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7819,Intermediate,Intermediate,Intermediate,Susceptible,Susceptible,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7821,Susceptible,Intermediate,Intermediate,Susceptible,Susceptible,NA,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7824,Intermediate,Intermediate,Intermediate,Susceptible,Susceptible,Susceptible,Intermediate,Intermediate,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Strain could not be classified,NA,NA,Intermediate,NA,NA
Acinetobacterbaumanniistrainmrsn7828,Intermediate,Intermediate,Intermediate,Susceptible,Susceptible,Susceptible,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Susceptible,NA,NA
Acinetobacterbaumanniistrainmrsn7829,Intermediate,Intermediate,Intermediate,Susceptible,Resistant,Susceptible,Susceptible,Susceptible,NA,NA,Intermediate,Intermediate,Intermediate,NA,Strain could not be classified,Susceptible,NA,NA,Susceptible,NA,NA
