Strain name,Amikacin,Tobramycin,Gentamicin,Imipenem,Meropenem,Doripenem,Ciprofloxacin,Levofloxacin,Piperacillin/ tazobactam,Ticarcillin/clavulanic acid,Cefotaxime,Ceftriaxone,Ceftazidime,Cefepime,Trimethoprim/ sulfamethoxazole,Ampicillin/ sulbactam,Colistin,Polymyxin B,Tetracycline,Minocycline,Piperacillin
Acinetobacterbaumanniistrainmrsn32142,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32304,Resistant,Susceptible,Susceptible,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32797,Resistant,Susceptible,Susceptible,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32842,Resistant,Susceptible,Resistant,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32865,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32866,Resistant,Susceptible,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32875,Resistant,Susceptible,Susceptible,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32892,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn32915,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn334,Resistant,Susceptible,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn3360,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn337038,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn351162,Resistant,Susceptible,Resistant,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn351524,Resistant,Susceptible,Resistant,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn3607,Resistant,Susceptible,Resistant,Resistant,Resistant,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn3658,Resistant,Susceptible,Susceptible,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn3692,Resistant,Susceptible,Susceptible,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn3874,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn3941,Resistant,Resistant,Resistant,Resistant,Resistant,NA,Resistant,Resistant,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,Resistant,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn4119,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,Resistant,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn423159,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn4481,Resistant,Susceptible,Resistant,Resistant,NA,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn4484,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn480561,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn480622,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn489669,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn489678,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn4943,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn5540,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn5969,Resistant,Susceptible,Susceptible,Susceptible,Susceptible,NA,Strain could not be classified,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn6269,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,Resistant,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn6273,Resistant,Resistant,Resistant,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Susceptible,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn6541,Resistant,Susceptible,Susceptible,Resistant,Strain could not be classified,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7067,Resistant,Resistant,Resistant,Susceptible,Susceptible,NA,Resistant,Resistant,NA,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Strain could not be classified,Susceptible,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7068,Susceptible,Susceptible,Resistant,Susceptible,NA,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7070,Resistant,Resistant,Resistant,Susceptible,NA,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7073,Susceptible,Resistant,Resistant,Susceptible,NA,NA,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
Acinetobacterbaumanniistrainmrsn7074,Resistant,Resistant,Resistant,Susceptible,NA,Strain could not be classified,Resistant,Resistant,NA,NA,Strain could not be classified,Strain could not be classified,Strain could not be classified,NA,Resistant,Strain could not be classified,NA,NA,Strain could not be classified,NA,NA
